SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,FLAG_MOBIL,REGION_POPULATION_RELATIVE,OWN_CAR_AGE
101414,0,Cash loans,M,Y,N,0,135000.0,1,0.04622,5.0
101415,0,Cash loans,F,N,Y,0,135000.0,1,0.028663,
101416,0,Cash loans,F,N,Y,0,67500.0,1,0.019101,
101417,0,Cash loans,F,N,Y,2,103500.0,1,0.010966,
101418,0,Cash loans,M,Y,N,0,156600.0,1,0.04622,17.0
101419,0,Cash loans,M,Y,N,2,126000.0,1,0.035792000000000004,1.0
101420,1,Cash loans,M,Y,N,2,180000.0,1,0.007273999999999998,22.0
101421,0,Cash loans,F,N,Y,1,135000.0,1,0.010032,
101422,0,Cash loans,M,Y,Y,1,225000.0,1,0.020713,22.0
101423,0,Cash loans,M,N,Y,0,112500.0,1,0.019689,
101424,0,Revolving loans,M,N,Y,1,360000.0,1,0.072508,
101425,0,Cash loans,M,Y,Y,0,157500.0,1,0.026392,8.0
101430,0,Cash loans,F,N,N,0,247500.0,1,0.04622,
101431,0,Cash loans,F,N,Y,1,292500.0,1,0.072508,
101432,0,Cash loans,F,Y,Y,0,157500.0,1,0.009549,16.0
101433,0,Cash loans,F,N,Y,0,315000.0,1,0.014519999999999996,
101435,0,Cash loans,F,N,N,0,292500.0,1,0.026392,
101436,0,Revolving loans,F,Y,Y,2,112500.0,1,0.008865999999999999,6.0
101437,0,Cash loans,F,Y,Y,0,315000.0,1,0.04622,5.0
101438,0,Cash loans,F,N,Y,1,112500.0,1,0.030755,
101439,0,Cash loans,F,N,Y,0,202500.0,1,0.026392,
101441,0,Cash loans,F,N,Y,1,180000.0,1,0.035792000000000004,
101442,0,Cash loans,F,N,N,0,36000.0,1,0.01885,
101443,0,Cash loans,M,Y,Y,1,90000.0,1,0.010147,6.0
101444,1,Cash loans,M,N,N,0,99000.0,1,0.01885,
101445,0,Cash loans,M,N,Y,0,180000.0,1,0.009175,
101446,0,Revolving loans,F,N,N,0,112500.0,1,0.02461,
101447,0,Cash loans,F,N,N,0,292500.0,1,0.016612000000000002,
101450,0,Cash loans,M,Y,N,1,135000.0,1,0.035792000000000004,3.0
101451,0,Cash loans,F,Y,Y,2,90000.0,1,0.010643,7.0
101452,0,Cash loans,F,Y,Y,1,180000.0,1,0.031329,16.0
101453,0,Cash loans,M,Y,Y,0,270000.0,1,0.01885,3.0
101454,0,Cash loans,F,N,Y,0,135000.0,1,0.00733,
101455,0,Cash loans,F,Y,N,1,157500.0,1,0.035792000000000004,14.0
101456,0,Cash loans,F,N,N,0,112500.0,1,0.018801,
101457,0,Cash loans,M,Y,Y,0,180000.0,1,0.003069,14.0
101458,1,Cash loans,M,N,N,0,202500.0,1,0.003122,
101459,0,Cash loans,F,N,Y,0,112500.0,1,0.00963,
101460,0,Cash loans,F,N,Y,0,85500.0,1,0.028663,
101461,0,Cash loans,M,Y,Y,0,810000.0,1,0.072508,5.0
101462,0,Cash loans,M,N,Y,0,81000.0,1,0.01885,
101463,0,Cash loans,M,Y,N,1,202500.0,1,0.016612000000000002,14.0
101464,0,Cash loans,M,Y,Y,1,315000.0,1,0.019689,7.0
101466,0,Revolving loans,F,Y,Y,1,90000.0,1,0.020246,64.0
101468,0,Cash loans,M,Y,N,1,247891.5,1,0.031329,11.0
101469,0,Cash loans,F,N,Y,0,225000.0,1,0.031329,
101470,0,Cash loans,M,Y,Y,0,225000.0,1,0.04622,18.0
101471,0,Cash loans,F,N,Y,0,180000.0,1,0.032561,
101473,0,Cash loans,F,N,Y,2,67500.0,1,0.028663,
101474,1,Cash loans,F,Y,Y,1,225000.0,1,0.04622,5.0
101475,0,Cash loans,F,N,N,0,67500.0,1,0.035792000000000004,
101476,0,Cash loans,M,Y,N,3,135000.0,1,0.008865999999999999,6.0
101477,0,Cash loans,F,Y,Y,0,180000.0,1,0.019101,11.0
101479,0,Cash loans,M,Y,Y,0,202500.0,1,0.020713,15.0
101480,0,Cash loans,M,Y,Y,0,89100.0,1,0.030755,14.0
101481,0,Cash loans,M,Y,Y,1,270000.0,1,0.04622,25.0
101482,0,Cash loans,M,Y,N,0,211500.0,1,0.010006,7.0
101483,0,Cash loans,F,N,N,0,157500.0,1,0.01885,
101484,1,Cash loans,F,N,Y,1,135000.0,1,0.018029,
101485,0,Cash loans,F,Y,Y,1,180000.0,1,0.031329,25.0
101486,0,Cash loans,M,Y,Y,0,157500.0,1,0.016612000000000002,21.0
101487,0,Cash loans,F,N,Y,0,67500.0,1,0.006008,
101488,0,Cash loans,F,N,N,0,247500.0,1,0.030755,
101489,0,Cash loans,M,N,Y,1,180000.0,1,0.006629,
101490,0,Cash loans,M,N,Y,0,135000.0,1,0.018634,
101491,0,Cash loans,M,N,Y,1,135000.0,1,0.020713,
101492,0,Cash loans,F,N,N,0,58500.0,1,0.030755,
101493,0,Cash loans,M,Y,Y,0,315000.0,1,0.007273999999999998,8.0
101494,0,Cash loans,F,N,Y,1,67500.0,1,0.031329,
101495,1,Cash loans,F,N,N,0,81000.0,1,0.02461,
101496,0,Cash loans,F,N,Y,0,135000.0,1,0.010276,
101498,0,Cash loans,M,N,N,2,236799.0,1,0.035792000000000004,
101499,0,Cash loans,F,N,N,1,76500.0,1,0.009549,
101500,0,Cash loans,F,N,N,0,180000.0,1,0.007273999999999998,
101501,0,Cash loans,F,N,Y,2,112500.0,1,0.025164,
101502,0,Cash loans,F,Y,N,0,225000.0,1,0.01885,4.0
101503,0,Cash loans,F,N,Y,0,67500.0,1,0.010643,
101505,0,Cash loans,F,N,Y,0,180000.0,1,0.016612000000000002,
101506,0,Cash loans,M,N,Y,0,121500.0,1,0.019101,
101507,0,Cash loans,F,N,N,0,112500.0,1,0.020713,
101508,0,Cash loans,M,Y,Y,0,157500.0,1,0.006629,15.0
101509,0,Revolving loans,F,N,Y,0,90000.0,1,0.025164,
101510,0,Cash loans,M,N,Y,0,202500.0,1,0.00496,
101511,0,Cash loans,F,N,Y,0,67500.0,1,0.025164,
101512,0,Cash loans,M,Y,Y,0,135000.0,1,0.028663,3.0
101513,0,Revolving loans,F,Y,N,1,135000.0,1,0.015221,12.0
101514,0,Cash loans,F,N,N,0,126000.0,1,0.020246,
101515,1,Cash loans,F,N,Y,2,112500.0,1,0.026392,
101516,1,Cash loans,F,N,Y,0,90000.0,1,0.020713,
101517,0,Cash loans,M,Y,N,0,270000.0,1,0.005144,14.0
101518,0,Cash loans,F,Y,Y,2,126000.0,1,0.018209,7.0
101519,0,Cash loans,F,Y,Y,0,103500.0,1,0.030755,3.0
101520,0,Cash loans,M,N,Y,0,157500.0,1,0.015221,
101521,0,Cash loans,F,Y,Y,0,180000.0,1,0.003540999999999999,7.0
101522,0,Cash loans,M,N,Y,1,157500.0,1,0.00733,
101523,0,Cash loans,F,N,Y,0,135000.0,1,0.00496,
101524,0,Cash loans,F,N,N,0,202500.0,1,0.018029,
101525,0,Cash loans,F,N,N,0,135000.0,1,0.026392,
101526,0,Cash loans,M,N,N,0,96453.0,1,0.031329,
101527,0,Cash loans,F,N,Y,0,76500.0,1,0.007120000000000001,
101528,0,Cash loans,F,N,Y,0,67500.0,1,0.020713,
101529,0,Cash loans,F,N,Y,0,225000.0,1,0.003122,
101530,0,Revolving loans,M,N,Y,0,157500.0,1,0.018634,
101531,1,Cash loans,F,N,Y,2,90000.0,1,0.015221,
101532,0,Cash loans,M,Y,Y,1,225000.0,1,0.030755,9.0
101533,0,Cash loans,F,N,Y,1,157500.0,1,0.008473999999999999,
101534,0,Cash loans,F,N,N,0,108000.0,1,0.007120000000000001,
101535,0,Cash loans,F,N,Y,2,405000.0,1,0.04622,
101536,0,Cash loans,F,Y,Y,0,198000.0,1,0.031329,11.0
101537,0,Cash loans,F,N,N,0,90000.0,1,0.015221,
101538,1,Cash loans,M,N,Y,2,112500.0,1,0.028663,
101539,0,Cash loans,F,N,N,0,180000.0,1,0.00496,
101540,0,Revolving loans,F,N,N,0,135000.0,1,0.005313,
101541,1,Cash loans,F,N,Y,0,202500.0,1,0.072508,
101542,0,Cash loans,F,Y,N,0,135000.0,1,0.008068,4.0
101543,0,Cash loans,F,N,Y,0,126000.0,1,0.018801,
101544,0,Cash loans,F,N,Y,0,157500.0,1,0.035792000000000004,
101545,0,Cash loans,M,Y,Y,1,630000.0,1,0.04622,2.0
101546,0,Cash loans,F,N,N,0,157500.0,1,0.028663,
101549,0,Cash loans,F,N,Y,1,247500.0,1,0.003069,
101550,0,Cash loans,F,N,N,1,180000.0,1,0.006008,
101551,0,Cash loans,F,N,N,0,157500.0,1,0.00823,
101552,0,Cash loans,F,N,N,0,126000.0,1,0.028663,
101553,0,Cash loans,M,Y,Y,0,292500.0,1,0.030755,7.0
101554,0,Revolving loans,M,N,N,0,180000.0,1,0.016612000000000002,
101556,0,Cash loans,M,Y,Y,1,346500.0,1,0.006008,1.0
101557,0,Cash loans,F,N,Y,2,247500.0,1,0.006008,
101558,0,Cash loans,F,N,Y,0,202500.0,1,0.018801,
101559,1,Cash loans,M,N,Y,0,292500.0,1,0.04622,
101560,0,Cash loans,F,N,N,0,135000.0,1,0.011657,
101561,0,Cash loans,F,N,Y,0,67500.0,1,0.019101,
101562,0,Cash loans,M,Y,Y,1,157500.0,1,0.010147,23.0
101563,0,Cash loans,M,Y,Y,2,112500.0,1,0.014519999999999996,17.0
101564,1,Cash loans,M,N,Y,0,112500.0,1,0.028663,
101565,0,Cash loans,F,N,Y,0,112500.0,1,0.019101,
101566,0,Cash loans,F,N,Y,0,364500.0,1,0.007114,
101567,0,Revolving loans,F,N,N,0,180000.0,1,0.030755,
101568,0,Cash loans,F,N,N,0,112500.0,1,0.00733,
101569,0,Cash loans,F,Y,Y,0,270000.0,1,0.04622,3.0
101571,0,Cash loans,M,N,Y,0,72450.0,1,0.031329,
101573,0,Cash loans,F,N,Y,1,112500.0,1,0.019101,
101574,1,Cash loans,M,N,N,0,202500.0,1,0.028663,
101575,1,Revolving loans,M,N,N,0,112500.0,1,0.018801,
101576,0,Cash loans,F,N,Y,1,90000.0,1,0.019101,
101577,0,Cash loans,F,Y,Y,0,103500.0,1,0.010556,10.0
101579,0,Cash loans,F,N,Y,0,144000.0,1,0.007273999999999998,
101581,0,Cash loans,M,Y,N,2,180000.0,1,0.018634,4.0
101582,0,Cash loans,F,N,N,0,130500.0,1,0.010556,
101583,0,Cash loans,F,N,Y,0,337500.0,1,0.01885,
101584,0,Cash loans,M,Y,Y,0,202500.0,1,0.004849,7.0
101585,0,Cash loans,M,N,N,1,157500.0,1,0.035792000000000004,
101586,0,Revolving loans,F,Y,Y,0,225000.0,1,0.04622,6.0
101587,0,Cash loans,M,N,Y,0,94500.0,1,0.01885,
101589,0,Cash loans,M,Y,Y,0,140850.0,1,0.018801,2.0
101590,0,Cash loans,F,Y,Y,0,337500.0,1,0.020713,3.0
101591,0,Cash loans,F,N,Y,0,144000.0,1,0.010006,
101592,0,Cash loans,F,Y,Y,1,148500.0,1,0.04622,4.0
101593,0,Cash loans,M,N,Y,0,166500.0,1,0.031329,
101594,0,Cash loans,F,N,Y,0,112500.0,1,0.014519999999999996,
101595,0,Cash loans,F,N,Y,0,90000.0,1,0.022625,
101596,0,Cash loans,F,N,N,0,76995.0,1,0.018801,
101597,0,Cash loans,F,N,Y,0,252000.0,1,0.00823,
101598,0,Cash loans,M,Y,Y,1,180000.0,1,0.035792000000000004,15.0
101599,0,Cash loans,F,N,N,2,211500.0,1,0.025164,
101600,0,Cash loans,F,Y,Y,2,270000.0,1,0.006207,8.0
101601,0,Cash loans,M,Y,Y,0,180000.0,1,0.04622,9.0
101603,0,Cash loans,F,N,Y,0,157500.0,1,0.026392,
101604,0,Cash loans,F,N,Y,0,67500.0,1,0.015221,
101605,0,Cash loans,F,N,Y,0,112500.0,1,0.028663,
101606,0,Cash loans,M,N,N,0,112500.0,1,0.005313,
101607,0,Cash loans,F,N,Y,0,117000.0,1,0.011703,
101608,0,Cash loans,M,Y,Y,2,135000.0,1,0.002506,14.0
101609,0,Revolving loans,F,Y,Y,0,202500.0,1,0.019101,1.0
101611,0,Cash loans,F,N,N,0,51750.0,1,0.018209,
101612,0,Cash loans,F,N,Y,0,81000.0,1,0.02461,
101613,0,Cash loans,F,N,Y,0,126000.0,1,0.035792000000000004,
101615,0,Cash loans,M,Y,N,0,225000.0,1,0.020246,13.0
101617,1,Cash loans,F,N,Y,1,112500.0,1,0.020713,
101618,0,Cash loans,M,Y,Y,1,189000.0,1,0.016612000000000002,9.0
101619,0,Revolving loans,M,Y,N,0,283500.0,1,0.072508,3.0
101620,0,Cash loans,F,N,Y,0,90000.0,1,0.007114,
101621,0,Cash loans,F,N,Y,0,193500.0,1,0.032561,
101622,0,Cash loans,M,Y,Y,1,225000.0,1,0.025164,8.0
101623,0,Cash loans,F,N,Y,0,63000.0,1,0.007120000000000001,
101624,0,Cash loans,F,N,N,0,90000.0,1,0.00823,
101625,0,Cash loans,F,N,Y,0,180000.0,1,0.019689,
101626,0,Cash loans,F,Y,N,1,315000.0,1,0.00733,4.0
101627,0,Cash loans,M,Y,Y,0,135000.0,1,0.016612000000000002,24.0
101628,0,Cash loans,F,N,Y,0,112500.0,1,0.035792000000000004,
101629,0,Cash loans,F,N,Y,0,234823.5,1,0.022625,
101630,0,Cash loans,F,N,Y,0,67500.0,1,0.00702,
101631,0,Cash loans,F,N,Y,0,112500.0,1,0.019101,
101632,0,Cash loans,M,Y,Y,1,225000.0,1,0.019101,11.0
101633,0,Revolving loans,M,Y,N,1,157500.0,1,0.025164,7.0
101634,0,Cash loans,M,Y,N,2,112500.0,1,0.030755,13.0
101635,0,Cash loans,M,Y,N,0,225000.0,1,0.072508,8.0
101636,0,Cash loans,M,Y,Y,0,180000.0,1,0.026392,14.0
101637,0,Cash loans,F,N,Y,0,166500.0,1,0.01885,
101638,0,Cash loans,M,Y,Y,0,166500.0,1,0.00733,39.0
101639,0,Cash loans,M,Y,Y,0,292500.0,1,0.026392,4.0
101640,0,Cash loans,F,N,Y,2,157500.0,1,0.025164,
101641,0,Revolving loans,F,N,Y,0,72000.0,1,0.018634,
101642,0,Cash loans,F,N,Y,0,112500.0,1,0.00733,
101645,0,Cash loans,F,Y,Y,1,180000.0,1,0.035792000000000004,1.0
101646,1,Cash loans,M,Y,Y,1,247500.0,1,0.019101,16.0
101647,0,Revolving loans,F,Y,Y,0,360000.0,1,0.072508,9.0
101648,0,Cash loans,F,Y,Y,2,135000.0,1,0.018029,15.0
101651,0,Cash loans,M,N,Y,1,67500.0,1,0.010966,
101652,0,Cash loans,M,Y,Y,1,270000.0,1,0.0228,9.0
101653,0,Cash loans,F,Y,Y,0,450000.0,1,0.030755,3.0
101654,0,Cash loans,F,N,Y,0,157500.0,1,0.035792000000000004,
101655,0,Cash loans,F,N,Y,0,270000.0,1,0.035792000000000004,
101656,0,Cash loans,F,N,N,0,144000.0,1,0.008575,
101657,0,Cash loans,F,N,Y,0,225000.0,1,0.032561,
101658,0,Cash loans,F,N,Y,0,121500.0,1,0.030755,
101659,0,Cash loans,M,Y,Y,2,270000.0,1,0.008575,9.0
101660,0,Cash loans,F,N,Y,0,112500.0,1,0.010966,
101661,0,Cash loans,F,N,N,0,76500.0,1,0.01885,
101662,0,Revolving loans,F,N,Y,1,90000.0,1,0.009334,
101663,0,Cash loans,F,N,Y,0,135000.0,1,0.020246,
101664,0,Cash loans,F,N,Y,0,90000.0,1,0.019689,
101666,0,Cash loans,M,N,N,1,216000.0,1,0.031329,
101668,0,Cash loans,F,Y,N,0,72000.0,1,0.009657,10.0
101670,0,Cash loans,F,N,Y,0,157500.0,1,0.008625,
101671,0,Cash loans,M,N,N,1,112500.0,1,0.02461,
101672,0,Cash loans,M,N,Y,0,112500.0,1,0.028663,
101673,0,Cash loans,M,N,Y,0,112500.0,1,0.026392,
101676,0,Cash loans,M,Y,Y,0,202500.0,1,0.018801,9.0
101677,0,Revolving loans,F,Y,Y,0,270000.0,1,0.072508,4.0
101679,0,Cash loans,M,N,Y,1,225000.0,1,0.008068,
101680,0,Cash loans,F,N,N,2,135000.0,1,0.022625,
101681,0,Revolving loans,F,Y,Y,1,180000.0,1,0.04622,3.0
101683,0,Cash loans,F,N,N,1,90000.0,1,0.028663,
101684,0,Cash loans,F,N,Y,0,207000.0,1,0.019689,
101685,0,Revolving loans,F,Y,Y,0,157500.0,1,0.02461,6.0
101687,0,Cash loans,F,N,Y,0,180000.0,1,0.018634,
101688,0,Cash loans,F,N,Y,0,90000.0,1,0.019101,
101689,0,Cash loans,F,N,N,0,301500.0,1,0.018209,
101690,0,Cash loans,F,N,N,0,180000.0,1,0.018029,
101691,0,Cash loans,F,Y,N,0,157500.0,1,0.031329,5.0
101692,0,Cash loans,M,N,N,0,225000.0,1,0.072508,
101693,0,Cash loans,F,N,Y,0,90000.0,1,0.028663,
101694,0,Cash loans,M,Y,Y,0,112500.0,1,0.018634,11.0
101695,0,Cash loans,F,N,Y,1,247500.0,1,0.016612000000000002,
101696,0,Cash loans,F,N,Y,0,90000.0,1,0.011657,
101698,0,Cash loans,F,N,N,1,270000.0,1,0.032561,
101699,0,Cash loans,M,Y,Y,3,292500.0,1,0.006852,8.0
101701,0,Cash loans,F,Y,N,1,360000.0,1,0.006305,13.0
101702,0,Cash loans,F,N,N,0,225000.0,1,0.020713,
101703,0,Cash loans,F,Y,N,1,202500.0,1,0.016612000000000002,1.0
101704,0,Cash loans,F,N,N,0,157500.0,1,0.025164,
101705,1,Revolving loans,M,N,Y,0,675000.0,1,0.008625,
101706,0,Cash loans,F,N,N,0,157500.0,1,0.01885,
101707,0,Cash loans,F,N,N,0,135000.0,1,0.02461,
101708,0,Cash loans,M,N,Y,1,189000.0,1,0.006629,
101709,0,Cash loans,M,Y,N,0,144000.0,1,0.035792000000000004,21.0
101710,0,Cash loans,F,N,Y,0,67500.0,1,0.019101,
101712,0,Cash loans,F,N,N,0,76500.0,1,0.04622,
101713,0,Cash loans,M,Y,Y,0,202500.0,1,0.014519999999999996,10.0
101716,0,Cash loans,F,Y,Y,2,225000.0,1,0.009549,5.0
101717,0,Cash loans,M,N,N,0,202500.0,1,0.004849,
101718,0,Cash loans,F,N,Y,0,157500.0,1,0.072508,
101719,0,Cash loans,F,N,Y,1,139500.0,1,0.02461,
101720,0,Cash loans,F,N,N,0,112500.0,1,0.007273999999999998,
101721,1,Cash loans,M,N,Y,0,175500.0,1,0.016612000000000002,
101722,0,Cash loans,F,N,Y,1,202500.0,1,0.016612000000000002,
101723,1,Cash loans,M,Y,Y,1,135000.0,1,0.002134,10.0
101724,0,Cash loans,F,Y,Y,0,126000.0,1,0.011657,10.0
101725,0,Cash loans,M,N,Y,0,360000.0,1,0.032561,
101726,0,Cash loans,F,N,Y,0,157500.0,1,0.010966,
101727,0,Revolving loans,F,N,Y,0,67500.0,1,0.020713,
101729,0,Cash loans,F,N,N,0,126000.0,1,0.030755,
101730,1,Cash loans,F,Y,N,2,90000.0,1,0.031329,9.0
101731,0,Cash loans,M,Y,Y,1,202500.0,1,0.035792000000000004,25.0
101733,0,Cash loans,F,Y,Y,0,225000.0,1,0.04622,10.0
101734,0,Cash loans,F,N,Y,0,180000.0,1,0.04622,
101735,0,Cash loans,M,Y,N,0,292500.0,1,0.007273999999999998,10.0
101736,0,Cash loans,M,N,N,0,157500.0,1,0.030755,
101737,0,Cash loans,F,N,Y,1,166500.0,1,0.020246,
101738,0,Cash loans,F,N,Y,1,157500.0,1,0.010032,
101739,0,Cash loans,M,N,Y,0,157500.0,1,0.025164,
101740,0,Revolving loans,M,N,Y,0,360000.0,1,0.026392,
101741,0,Cash loans,F,Y,N,0,115200.0,1,0.01885,64.0
101742,0,Cash loans,F,N,Y,0,81000.0,1,0.028663,
101743,0,Revolving loans,F,N,Y,0,76500.0,1,0.007305,
101744,0,Cash loans,M,N,N,0,135000.0,1,0.030755,
101745,0,Cash loans,F,N,Y,0,76500.0,1,0.010966,
101746,0,Revolving loans,M,Y,Y,2,126000.0,1,0.020246,24.0
101747,0,Revolving loans,F,N,Y,0,198000.0,1,0.016612000000000002,
101748,0,Cash loans,F,N,N,0,189000.0,1,0.010006,
101749,0,Cash loans,F,Y,Y,0,90000.0,1,0.015221,0.0
101750,0,Cash loans,F,N,Y,0,90000.0,1,0.030755,
101751,0,Cash loans,F,Y,Y,1,157500.0,1,0.007120000000000001,25.0
101752,0,Cash loans,F,N,N,0,67500.0,1,0.01885,
101753,0,Cash loans,M,Y,Y,0,112500.0,1,0.00823,65.0
101754,0,Cash loans,F,Y,Y,1,126000.0,1,0.02461,2.0
101755,0,Cash loans,F,N,Y,0,112500.0,1,0.031329,
101756,0,Cash loans,F,Y,Y,0,202500.0,1,0.00496,16.0
101760,0,Cash loans,F,N,Y,0,112500.0,1,0.028663,
101761,0,Cash loans,F,N,Y,0,90000.0,1,0.006008,
101763,0,Cash loans,F,N,N,0,117000.0,1,0.01885,
101765,0,Cash loans,M,Y,Y,0,180000.0,1,0.025164,18.0
101766,0,Cash loans,M,N,Y,0,135000.0,1,0.006629,
101767,0,Cash loans,M,N,Y,0,292500.0,1,0.018209,
101768,0,Cash loans,F,N,Y,0,135000.0,1,0.010276,
101769,0,Revolving loans,M,Y,Y,0,1080000.0,1,0.072508,7.0
101770,0,Cash loans,F,N,Y,0,112500.0,1,0.014519999999999996,
101771,0,Cash loans,F,Y,Y,0,157500.0,1,0.035792000000000004,16.0
101772,1,Cash loans,F,N,Y,0,76500.0,1,0.026392,
101773,0,Cash loans,F,N,N,0,180000.0,1,0.010006,
101774,0,Revolving loans,M,Y,Y,1,135000.0,1,0.030755,12.0
101775,0,Revolving loans,M,Y,N,0,90000.0,1,0.031329,10.0
101776,0,Cash loans,F,N,N,0,112500.0,1,0.025164,
101777,0,Cash loans,M,Y,Y,1,112500.0,1,0.020246,7.0
101778,0,Cash loans,F,N,N,0,202500.0,1,0.032561,
101779,0,Cash loans,F,N,Y,0,202500.0,1,0.018634,
101781,0,Cash loans,F,Y,N,1,157500.0,1,0.016612000000000002,13.0
101782,0,Cash loans,M,Y,N,0,135000.0,1,0.008019,11.0
101783,0,Revolving loans,F,N,Y,1,157500.0,1,0.031329,
101785,0,Cash loans,M,N,N,0,135000.0,1,0.018209,
101786,0,Cash loans,M,Y,Y,1,225000.0,1,0.028663,8.0
101787,0,Cash loans,M,Y,Y,0,225000.0,1,0.072508,8.0
101788,0,Cash loans,F,N,N,0,126000.0,1,0.018209,
101790,0,Cash loans,F,N,Y,0,135000.0,1,0.005313,
101791,0,Cash loans,F,N,Y,0,112500.0,1,0.028663,
101792,0,Cash loans,F,N,N,1,121500.0,1,0.010276,
101793,0,Cash loans,F,Y,N,0,247500.0,1,0.04622,0.0
101794,0,Cash loans,F,N,Y,1,112500.0,1,0.04622,
101795,0,Cash loans,F,Y,N,2,405000.0,1,0.035792000000000004,4.0
101796,1,Cash loans,M,Y,Y,1,121500.0,1,0.018209,26.0
101797,0,Cash loans,F,N,Y,0,90000.0,1,0.028663,
101798,0,Cash loans,F,Y,Y,0,337500.0,1,0.008575,2.0
101799,0,Cash loans,M,N,Y,1,202500.0,1,0.025164,
101800,0,Cash loans,F,Y,N,0,112500.0,1,0.019101,8.0
101801,0,Cash loans,F,N,N,0,180000.0,1,0.022625,
101802,0,Cash loans,M,Y,Y,0,225000.0,1,0.032561,2.0
101803,1,Cash loans,M,Y,N,0,157500.0,1,0.028663,12.0
101804,0,Revolving loans,M,Y,Y,2,90000.0,1,0.020246,13.0
101805,1,Cash loans,F,Y,Y,0,135000.0,1,0.019101,9.0
101806,0,Cash loans,F,N,Y,1,112500.0,1,0.018634,
101807,0,Cash loans,F,Y,Y,2,99000.0,1,0.035792000000000004,65.0
101808,0,Revolving loans,F,N,Y,1,67500.0,1,0.028663,
101809,0,Cash loans,M,N,Y,0,180000.0,1,0.018801,
101810,0,Revolving loans,M,N,Y,0,135000.0,1,0.026392,
101811,0,Cash loans,M,N,Y,0,202500.0,1,0.035792000000000004,
101812,0,Cash loans,F,N,N,0,180000.0,1,0.031329,
101813,0,Cash loans,F,N,Y,0,382500.0,1,0.04622,
101814,0,Cash loans,F,N,Y,0,225000.0,1,0.010643,
101815,0,Cash loans,M,N,Y,0,126000.0,1,0.011703,
101817,0,Cash loans,F,Y,Y,1,180000.0,1,0.031329,15.0
101818,0,Cash loans,F,Y,Y,0,238500.0,1,0.035792000000000004,4.0
101820,0,Cash loans,M,Y,N,0,292500.0,1,0.010276,8.0
101821,0,Cash loans,M,Y,Y,3,202500.0,1,0.010643,2.0
101822,0,Cash loans,M,N,N,0,126000.0,1,0.028663,
101823,0,Cash loans,F,Y,Y,2,112500.0,1,0.006852,15.0
101824,0,Cash loans,F,Y,Y,1,270000.0,1,0.00733,10.0
101825,0,Cash loans,F,N,Y,0,54000.0,1,0.015221,
101826,0,Cash loans,M,Y,N,1,81000.0,1,0.020713,10.0
101828,0,Cash loans,F,N,Y,1,202500.0,1,0.010147,
101829,0,Cash loans,F,Y,Y,0,157500.0,1,0.008068,8.0
101830,0,Cash loans,M,Y,N,0,112500.0,1,0.0105,15.0
101831,0,Cash loans,M,N,Y,0,144000.0,1,0.026392,
101832,0,Cash loans,F,N,Y,0,180000.0,1,0.04622,
101833,0,Cash loans,M,N,Y,0,157500.0,1,0.019689,
101834,0,Cash loans,M,Y,Y,0,157500.0,1,0.006852,16.0
101835,0,Cash loans,F,Y,Y,0,225000.0,1,0.020713,0.0
101836,0,Cash loans,F,Y,Y,2,90000.0,1,0.031329,0.0
101837,0,Cash loans,M,Y,Y,0,450000.0,1,0.072508,5.0
101838,0,Cash loans,F,N,Y,0,67500.0,1,0.011703,
101839,0,Cash loans,F,N,N,0,630000.0,1,0.020713,
101840,0,Cash loans,F,Y,Y,1,76500.0,1,0.031329,10.0
101841,0,Cash loans,F,Y,Y,0,315000.0,1,0.007114,7.0
101842,1,Cash loans,F,N,Y,0,112500.0,1,0.007120000000000001,
101843,0,Cash loans,F,N,N,0,234135.0,1,0.072508,
101844,0,Cash loans,F,N,Y,0,76500.0,1,0.025164,
101845,0,Cash loans,F,N,N,0,135000.0,1,0.008019,
101846,0,Cash loans,F,N,N,0,135000.0,1,0.016612000000000002,
101847,0,Cash loans,F,N,Y,3,171000.0,1,0.009175,
101848,0,Cash loans,M,Y,Y,1,270000.0,1,0.007114,8.0
101849,0,Cash loans,F,N,Y,0,112500.0,1,0.007114,
101850,0,Cash loans,F,N,Y,0,157500.0,1,0.008625,
101851,0,Cash loans,F,N,Y,0,90000.0,1,0.019101,
101852,0,Cash loans,F,Y,Y,0,292500.0,1,0.00702,65.0
101853,0,Cash loans,F,N,N,0,247500.0,1,0.00496,
101854,0,Cash loans,F,N,Y,1,202500.0,1,0.04622,
101855,0,Cash loans,F,Y,Y,0,405000.0,1,0.072508,2.0
101856,0,Cash loans,F,N,N,1,157500.0,1,0.018634,
101857,0,Cash loans,F,N,Y,0,720000.0,1,0.04622,
101858,0,Cash loans,F,N,Y,0,292500.0,1,0.04622,
101859,1,Cash loans,M,Y,Y,0,220500.0,1,0.028663,6.0
101860,0,Cash loans,F,N,Y,0,67500.0,1,0.031329,
101861,0,Cash loans,F,N,N,1,112500.0,1,0.02461,
101862,0,Cash loans,F,N,Y,0,180000.0,1,0.02461,
101864,0,Cash loans,M,N,N,0,112500.0,1,0.018801,
101865,0,Cash loans,M,Y,N,0,247500.0,1,0.04622,0.0
101866,0,Cash loans,M,N,N,0,180000.0,1,0.035792000000000004,
101868,0,Cash loans,M,N,Y,0,225000.0,1,0.016612000000000002,
101869,0,Cash loans,F,Y,Y,2,112500.0,1,0.01885,13.0
